,title_g,description_g,manufacturer_g,price_g,id_g
339,punch software 25100 punch! master landscape and home design,punch! master landscape & home design offers an extensive plantings database deck topography and new technology integrating your actual home photos into infinite 3d views. this garden and landscape software lets you bring your landscaping ideas to ...,punch software,45.99,http://www.google.com/base/feeds/snippets/10901373095934236651
340,video studio 11 plus,corel video studio 11 plus is consumer video editing and dvd authoring software that lets anyone do more with video.,corel corporation,103.99,http://www.google.com/base/feeds/snippets/12311932123270766595
341,punch software 17100 punch! super home suite,our bestselling premium home design software with professional yet easy-to-use features!,punch software,45.99,http://www.google.com/base/feeds/snippets/16696977577840370909
342,onone software intellihance pro 4 for mac/pc,calumet photographic-the photographers catalog: photoshop users have long preferred intellihance pro for color correcting and enhancing images. intellihance pro automatically analyzes and corrects images from any source including digital cameras ...,,159.99,http://www.google.com/base/feeds/snippets/17330505621209587005
343,adobe premiere pro cs3,multicore intel® processor (adobe® onlocation? cs3 is a windows application that may be used on macintosh using boot camp and windows sold separately) mac os x v.10.4.9 1gb of ram for dv; 2gb of ram for hdv and hd 10gb of available hard-disk space ...,,825.99,http://www.google.com/base/feeds/snippets/9526578983773698753
344,allume stuffit deluxe 11 os x 10.4 or higher,requires mac os x 10.4 or later...,,79.99,http://www.google.com/base/feeds/snippets/18004448735840625942
345,learning quickbooks (pc) intuit,key features: get information work efficiently gain confidence for windows 2000/xp/vista ...,,39.99,http://www.google.com/base/feeds/snippets/11409582066977374017
346,power production power production storyboard artist software animation software,power production storyboard artist software for educators - mac storyboard artist 4 (educational) provides the convenience of a layout and design program with elements of content creation and digital editing software allowing creative people to ...,,498.95,http://www.google.com/base/feeds/snippets/6070036801370348429
347,webroot software 65210 spy sweeper 3 pc,spy sweeper 4.5 with the most advanced blocking detection and removal capabilities on the market. today's spyware is far more harmful than ever before placing personal information privacy and perhaps even your identity at risk.dedicated to ...,webroot software,31.99,http://www.google.com/base/feeds/snippets/13523201367240249515
348,destineer inc age of empires iii: the warchiefs expansion pack,the warchiefs is the new expansion pack for the best-selling real-time strategy (rts) title age of empires iii. age of empires iii: the warchiefs will engage gamers of all ages and types in epic warfare in the americas where they will lead the ...,,26.14,http://www.google.com/base/feeds/snippets/17582660229215283000
349,mastercook deluxe low carb edition,overview now eating low carb just got a whole lot easier! you're trying to control your weight and re-energize your body by watching your carbohydrate intake but you don't want to sacrifice taste. now you can eat great without the hassle! ...,,17.9,http://www.google.com/base/feeds/snippets/9205821354688722990
350,encore software 10760 - chicken hunter wanted - win 98 me 2000 xp,encore software 10760 : lock and load! welcome to chicken hunter wanted where the chickens make their comeback in this hilarious wild wild west shootout! careful - their target s on you too! system requirements: windows 98se/me/2000 sp4/xp sp1* ...,,7.69,http://www.google.com/base/feeds/snippets/13278655414642608462
351,punch software 41100 punch! home design architectural series 18,architectural series 18 provides innovative new tools to unleash your design creativity. novice or pro punch! architectural series 18 has the tools and flexibility to have anyone designing a professional-looking home design quickly and easily. a ...,punch software,118.99,http://www.google.com/base/feeds/snippets/13589207002001810856
352,learn2 training for microsoft powerpoint (win 95 98 me nt 2000 xp),over 8000000 sold! used by fortune 500 companies and top government agencies for training learn2 training for microsoft powerpoint will walk you through the process of learning the world's most popular presentation software for pcs. learn2 training ...,,9.99,http://www.google.com/base/feeds/snippets/18395637668335924867
353,encore inc 3d home architect home design deluxe version 9,the ultimate easy-to-use home design and remodeling solution that incorporates the latest design techniques and technologies to ensure your dream home becomes a reality. system requirements: pc: windows® 2000 sp4/xp (home and pro) sp2/vista,,25.49,http://www.google.com/base/feeds/snippets/17817863026849640364
354,individual software jce-th6 total 3d home deluxe j/c,total 3d home deluxe j/c jce-th6 individual software,individual software,9.99,http://www.google.com/base/feeds/snippets/11781128027326824787
355,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v.10.2.8 to 10.3,adobe photoshop cs 2 (mac os x v.10.2.8 to 10.3),adobe systems inc,788.63,http://www.google.com/base/feeds/snippets/18411096849519146392
356,school zone interactive multiplication & division 3-4 on track software,multiplication & division introduces mutliplication and division facts regrouping remainders story problems and more. fun activities games and rewards make this a great way to learn! system requirements: windows®: microsoft® w,,9.45,http://www.google.com/base/feeds/snippets/16959392076941739015
357,punch software 35100 - punch! home design suite professional - complete product - architectural - standard - 1 user(s) - complete product - pc,punch software 35100 : punch! professional home design suite the total home design software solution that lets you plan every detail of your home. 12 programs in one intuitive easy-to-use interface... powerful professional tools to help you design ...,,59.97,http://www.google.com/base/feeds/snippets/3785999369106891548
358,red mile entertainment 124 - aircraft power pack for ms flight simulator - win 98 me nt 2000 xp,red mile entertainment 124 : with firepower for microsoft combat simulator 3 you will experience air combat like never before in over 50 missions. the 1 pc gaming magazine pcgamer said firepower has the most spectacular-looking pyrotechnics the ...,,27.97,http://www.google.com/base/feeds/snippets/18356272944058818376
359,encore software 10027 - hoyle board games (win 98 me 2000 xp),encore software 10027 : hoyle board games offers a game for every player with 18 classic board games. also included is hoyle maximum pool 12 different pool games for free! system requirements: windows 98se/me/2000 sp4/xp sp1 pentium ii 233 mhz ...,,7.47,http://www.google.com/base/feeds/snippets/8664755713112971171
360,topics entertainment instant immersion german audio,business trip to berlin? holiday in hamburg? from munich to mannheim now you can join the conversation with instant immersion german the dynamic audio language learning system on 8 compact discs.,,12.05,http://www.google.com/base/feeds/snippets/17758143132560820340
